count,date,title,description,org_link,link
203,2024-08-06 21:14:00,"'승리의 여신 : 니케', '백설'도 방긋 웃고 갈 원샷 관통 지원 '츠바이' 스킬...","'시프트업'이 개발하고 '레벨<b>인피니트</b>'가 서비스하는 '승리의 여신 : 니케'가 관통 딜러의 환호를 받을 것으로 예상되는 신규 SSR 니케, '츠바이'의 스킬 제원을 공개했습니다. '츠바이'는 '1버스트', '지원형'에 '샷건(SG)'를... ",https://www.gamechosun.co.kr/webzine/article/view.php?no=207520,https://www.gamechosun.co.kr/webzine/article/view.php?no=207520
204,2024-08-06 19:37:00,"<b>인피니트</b> 엘 &quot;차은우, 버논과 동급 칭찬...민망하고 감사하다&quot;",'비주얼 탑' <b>인피니트</b> 엘이 멤버들과 나눈 솔직한 대화가 화제다. 5일 온라인 채널 '원더케이'의 웹 예능 '아이돌등판'에는 <b>인피니트</b>의 엘이 출연했다. 그는 자신이 언급된 온라인 글을 읽으며 흥미로워 했다. 엘은 남자... ,https://www.tvreport.co.kr/breaking/article/829771/,https://m.entertain.naver.com/article/213/0001304761
205,2024-08-06 18:40:00,"차은우와 동급 외모…<b>인피니트</b> 엘, 눈 질끈 소감 &quot;더 관리해서 유지해야지&quot;",<b>인피니트</b> 멤버 엘(김명수)이 차은우와 함께 아이돌 최고 외모로 지칭되는 것에 민망함을 보였다. 엘은 지난 5일 원더케이 오리지널 채널에 업로드된 영상에 등장했다. 14년 전 데뷔 당시부터 외모로 주목받은 엘은 온라인... ,http://www.atstar1.com/news/articleView.html?idxno=6015641,https://m.entertain.naver.com/article/415/0000030940
206,2024-08-06 18:08:00,부동산 큰 손들이 주목하는 하이엔드 주거상품 '그란츠 리버파크',"우선 전용면적 59㎡~180㎡P타입의 경우 삼성전자의 프리미엄 라인에서도 최고급 제품인 '비스포크 AI 무풍시스템 에어컨 <b>인피니트</b>라인이 4대 이상 제공되며, 비스포크 냉장고(냉장/냉동/김치), 인덕션, 오븐이 제공된다.... ",https://www.rcast.co.kr/news/articleView.html?idxno=25481,https://www.rcast.co.kr/news/articleView.html?idxno=25481
207,2024-08-06 16:56:00,로열 세대 당첨 가능한 조합원이 없는 정비사업이 있다?,"우선 전용면적 59㎡~180㎡P타입의 경우 삼성전자의 프리미엄 라인에서도 최고급 제품인 '비스포크 AI 무풍시스템 에어컨 <b>인피니트</b>라인이 4대 이상 제공되며, 비스포크 냉장고(냉장/냉동/김치), 인덕션, 오븐이 제공된다.... ",http://www.newsroad.co.kr/news/articleView.html?idxno=30455,http://www.newsroad.co.kr/news/articleView.html?idxno=30455
208,2024-08-06 16:20:00,무더위만큼 뜨거운 지휘관들의 열기…'니케' 팝업스토어 대성황,레벨 <b>인피니트</b>는 시프트업이 개발하고 자사가 서비스하는 미소녀 건슈팅 액션 니케의 2024 여름 팝업스토어를 더현대 서울에서 오는 8일까지 운영한다. 지난달 27일부터 열린 팝업스토어에는 수많은 방문객들이 찾았다.... ,https://sports.hankooki.com/news/articleView.html?idxno=6871145,https://sports.hankooki.com/news/articleView.html?idxno=6871145
209,2024-08-06 16:02:00,"엘 “‘24/7’, 24시간 일주일 동안 계속 함께하길” [일문일답]","<b>인피니트</b> 엘(L, 김명수)이 3년 6개월 만에 솔로 가수로 컴백했다. 엘은 지난 5일 첫 번째 EP 앨범 ‘24/7’을 발매하고 글로벌 팬들 곁에 돌아왔다. ‘24/7’은 일주일과 24시간을 소재로 엘의 음악적 진보와 성장을 사랑하는... ",https://isplus.com/article/view/isp202408060161,https://m.entertain.naver.com/article/241/0003371016
210,2024-08-06 14:56:00,"'컴백' <b>인피니트</b> 엘, 첫 번째 EP 앨범 발매 &quot;오래 기다려준 팬들에 감사&quot; [일...","가수 엘(L, 김명수)이 3년 6개월 만에 솔로 가수로 컴백했다. 엘은 지난 5일 첫 번째 EP 앨범 '24/7'을 발매하고 글로벌 팬들 곁에 돌아왔다. '24/7'은 일주일과 24시간을 소재로 엘의 음악적 진보와 성장을 사랑하는 사람과... ",https://www.gukjenews.com/news/articleView.html?idxno=3060774,https://www.gukjenews.com/news/articleView.html?idxno=3060774
211,2024-08-06 13:38:00,"텐센트 게임즈, 게임스컴 참가 선언…AI 기술 탑재 타이틀 전면배치",우선 모어펀 스튜디오가 개발한 일인칭슈팅게임(FPS) PC게임인 '아레나 브레이크아웃: <b>인피니트</b>'를 선보인다. 텐센트 게임즈는 게임스컴에 참가한 관람객들에게 아레나 브레이크아웃: <b>인피니트</b> 플레이 기회를 제공하고... ,https://www.theguru.co.kr/news/article.html?no=75435,https://www.theguru.co.kr/news/article.html?no=75435
212,2024-08-06 12:07:00,'솔로 컴백' 엘 &quot;긴장과 떨림의 연속…음악적 성장 보여드릴 것&quot;,"그룹 '<b>인피니트</b>'의 엘(김명수)이 3년 6개월 만에 솔로 가수로 돌아왔다. 새 앨범 '24/7'은 그의 음악적 성장을... 2010년 6인조 그룹 '<b>인피니트</b>'로 데뷔한 엘은 '다시 돌아와', 'BTD', '캔 유 스마일'(Can U Smile), '내꺼 하자' 등... ",https://www.newsis.com/view/NISX20240806_0002839532,https://m.entertain.naver.com/article/003/0012712542
213,2024-08-06 10:44:00,시프트업 신작도 레벨 <b>인피니트</b> 협업? 텐센트 채용 공고,텐센트의 글로벌 게임 퍼블리싱 브랜드 레벨 <b>인피니트</b>가 최근 공개한 채용 공고가 주목받고 있다.... 이번 채용 공고는 레벨 <b>인피니트</b>의 광저우 지역 근무자를 모집하는 내용이다. 주요 업무로는 게임 내 주요 캐릭터의... ,https://www.gameple.co.kr/news/articleView.html?idxno=210287,https://www.gameple.co.kr/news/articleView.html?idxno=210287
214,2024-08-06 09:40:00,수 억원대 지각비에 발등에 불떨어진 수요자,"우선 전용면적 59㎡~180㎡P타입의 경우 삼성전자의 최신 풀가전(프리미엄 라인에서도 최고급 제품인 '비스포크 AI 무풍시스템 에어컨 <b>인피니트</b>라인이 4대 이상, 비스포크 냉장고(냉장/냉동/김치), 인덕션, 삼성... ",https://www.getnews.co.kr/news/articleView.html?idxno=686939,https://www.getnews.co.kr/news/articleView.html?idxno=686939
215,2024-08-06 09:30:00,‘그란츠 리버파크’ 견본주택 오픈 3일간 1만여 명 방문,"우선 전용면적 59㎡~180㎡P타입의 경우 삼성전자의 최신 풀가전(프리미엄 라인에서도 최고급 제품인 ‘비스포크 AI 무풍시스템 에어컨 <b>인피니트</b>라인이 4대 이상, 비스포크 냉장고(냉장/냉동/김치), 인덕션, 오븐 및 삼성... ",https://view.asiae.co.kr/article/2024080609272697966,https://n.news.naver.com/mnews/article/277/0005455505?sid=101
216,2024-08-06 09:01:00,"'컴백' <b>인피니트</b> 엘 &quot;'24/7', 발전한 모습 보여드리려 최선 다했다&quot;[일문일답...","그룹 <b>인피니트</b> 멤버 엘(L, 김명수)이 3년 6개월 만에 솔로 가수로 컴백했다. 엘은 지난 5일 첫 번째 EP 앨범 '24/7'을 발매하고 글로벌 팬들 곁에 돌아왔다. '24/7'은 일주일과 24시간을 소재로 엘의 음악적 진보와 성장을... ",http://www.osen.co.kr/article/G1112390937,https://m.entertain.naver.com/article/109/0005130797
217,2024-08-06 08:58:00,"'컴백' <b>인피니트</b> 엘 일문일답, &quot;오래 기다려준 팬들에 감사&quot;","사진=루크미디어 가수 엘(L, 김명수)이 3년 6개월 만에 솔로 가수로 컴백했다. 엘은 지난 5일 첫 번째 EP 앨범 '24/7'을 발매하고 글로벌 팬들 곁에 돌아왔다. '24/7'은 일주일과 24시간을 소재로 엘의 음악적 진보와 성장을... ",http://www.newsinside.kr/news/articleView.html?idxno=2453853,http://www.newsinside.kr/news/articleView.html?idxno=2453853
218,2024-08-06 08:20:00,"<b>인피니트</b> 엘 “‘24/7’, 최선 다해 작업…오래 기다려준 팬들 감사”[일문일...","가수 엘(L, 김명수)이 3년 6개월 만에 솔로 가수로 컴백했다. 엘은 지난 5일 첫 번째 EP 앨범 ‘24/7’을 발매하고 글로벌 팬들 곁에 돌아왔다. ‘24/7’ 은 일주일과 24시간을 소재로 엘의 음악적 진보와 성장을 사랑하는... ",https://sports.khan.co.kr/news/sk_index.html?art_id=202408060819003&sec_id=540101&pt=nv,https://m.entertain.naver.com/article/144/0000980186
219,2024-08-06 07:48:00,"<b>인피니트</b> 엘, 3년 6개월 만 솔로 컴백 &quot;'24/7' 성장한 모습 보여드릴 것&quot; [일...","가수 엘(L, 김명수)이 3년 6개월 만에 솔로 가수로 컴백했다. 엘은 지난 5일 첫 번째 EP 앨범 '24/7'을 발매하고 글로벌 팬들 곁에 돌아왔다. '24/7'은 일주일과 24시간을 소재로 엘의 음악적 진보와 성장을 사랑하는 사람과... ",http://www.stoo.com/article.php?aid=95275883290,http://www.stoo.com/article.php?aid=95275883290
220,2024-08-06 07:32:00,'솔로 컴백' <b>인피니트</b> 엘 &quot;24시간 일주일 동안 함께할 앨범 바친다&quot; [일문일답...,"가수 엘(L, 김명수)이 3년 6개월 만에 솔로 가수로 컴백했다. 엘은 지난 5일 첫 번째 EP 앨범 '24/7'을 발매하고 글로벌 팬들 곁에 돌아왔다. '24/7'은 일주일과 24시간을 소재로 엘의 음악적 진보와 성장을 사랑하는 사람과... ",https://www.slist.kr/news/articleView.html?idxno=569565,https://www.slist.kr/news/articleView.html?idxno=569565
221,2024-08-06 07:29:00,"‘솔로 컴백’ <b>인피니트</b> 엘 “긴장과 떨림의 연속, 기다려줘 감사” [일문일답...",<b>인피니트</b> 멤버 엘은 7월 5일 첫 번째 EP 앨범 '24/7'을 발매했다. '24/7'은 일주일과 24시간을 소재로 엘의 음악적 진보와 성장을 사랑하는 사람과 모든 순간을 함께하고 싶은 마음으로 담아냈다. '시간'과 '관계'를 중심으로... ,https://www.newsen.com/news_view.php?uid=202408060726142410,https://m.entertain.naver.com/article/609/0000882956
222,2024-08-06 07:28:00,"'컴백' <b>인피니트</b> 엘 &quot;발전, 성장, 다양한 장르 소화하는 가수로 불리고파&quot; [일...","가수 엘(L, 김명수)이 3년 6개월 만에 솔로 가수로 컴백했다. 엘은 지난 5일 첫 번째 EP 앨범 '24/7'을 발매하고 글로벌 팬들 곁에 돌아왔다. '24/7'은 일주일과 24시간을 소재로 엘의 음악적 진보와 성장을 사랑하는 사람과... ",http://www.tvdaily.co.kr/read.php3?aid=17228966701720929010,http://www.tvdaily.co.kr/read.php3?aid=17228966701720929010
223,2024-08-06 07:26:00,"'컴백' <b>인피니트</b> 엘 &quot;발전한 모습 보이려 최선 다해, 오래 기다려준 팬들 감사...","가수 엘(L, 김명수)이 3년 6개월 만에 솔로 가수로 컴백했다. 엘이 지난 5일 첫 번째 EP 앨범 '24/7'을 발매하고 글로벌 팬들 곁에 돌아왔다. '24/7'은 일주일과 24시간을 소재로 엘의 음악적 진보와 성장을 사랑하는 사람과... ",http://biz.heraldcorp.com/view.php?ud=202408060723408194347_1,https://m.entertain.naver.com/article/112/0003712892
224,2024-08-05 18:12:00,"'승리의 여신 : 니케', 아킴보 샷건 '츠바이'의 꿈은? 'COLORLESS' 티저 공개","'시프트업'이 개발하고 '레벨<b>인피니트</b>'가 서비스하는 '승리의 여신 : 니케'가 주말 간 공개한 신규 SSR 니케, '츠바이'의 프로필과 함께 관련 이벤트 스토리 'COLORLESS'를 예고했습니다. 먼저 '츠바이'는 그간의 이벤트... ",https://www.gamechosun.co.kr/webzine/article/view.php?no=207489,https://www.gamechosun.co.kr/webzine/article/view.php?no=207489
225,2024-08-05 18:04:00,"<b>인피니트</b> 김성규, 서울 단독콘 성료…말레이시아→홍콩 亞 투어","또 1월 1일 새해 포문을 연 리메이크곡 '필링(Feeling)', <b>인피니트</b>의 일본곡 '토키(Toki)' 솔로 버전, '안개... 김성규는 지난달 개최한 <b>인피니트</b> 단독 팬미팅 '무한대집회 Ⅳ'에서 데뷔 이래 처음으로 공연 도중 눈물을... ",http://www.tvdaily.co.kr/read.php3?aid=17228479671720863010,http://www.tvdaily.co.kr/read.php3?aid=17228479671720863010
226,2024-08-05 18:01:00,"<b>인피니트</b> 엘, 노래마저 잘하는데 '어떻게 널 사랑하지 않겠니' [퇴근길 신곡]","전역 후 엘은 <b>인피니트</b> 완전체로 귀환했으며, ‘24/7’을 발매하며 솔로 아티스트로서도 컴백을 알렸다. '24/7... 완전체 <b>인피니트</b>가 아닌 솔로 아티스트로서의 엘의 진면목을 느낄 수 있는 ‘24/7’. 연기는 물론 노래까지... ",http://www.osen.co.kr/article/G1112390448,https://m.entertain.naver.com/article/109/0005130407
227,2024-08-05 18:00:00,"<b>인피니트</b> 엘, 여름날 러브송 '어떻게 널 사랑하지 않겠니'[신곡읽기]",그룹 <b>인피니트</b> 엘(김명수)이 솔로로 더 사랑스럽게 돌아왔다. <b>인피니트</b> 엘은 5일 오후 6시 첫 솔로 EP '24/7' 타이틀곡 '어떻게 널 사랑하지 않겠니' 음원과 뮤직비디오를 공개했다. 엘이 솔로 앨범을 발표하는 것은 2021년 군... ,https://www.spotvnews.co.kr/news/articleView.html?idxno=696357,https://m.entertain.naver.com/article/477/0000505742
228,2024-08-05 17:56:00,천호 역세권·서비스 차별화…강동의 '랜드마크',삼성전자가 지난 5월 출시한 ‘비스포크 AI 무풍 시스템에어컨 <b>인피니트</b> 라인’이 적용된다. 스마트폰 빅스비 음성인식과 스마트싱스 앱을 통해 실내 온도를 조절할 수 있다. 동작감지센서로 집안 내부 움직임을 감지해... ,https://www.hankyung.com/article/2024080533381,https://n.news.naver.com/mnews/article/015/0005018341?sid=101
229,2024-08-05 17:56:00,"<b>인피니트</b> 엘, 여름 감성을 자극할 첫 EP 앨범 '24/7' 발매","엘은 지난해 <b>인피니트</b> 완전체로 귀환한 것에 이어 솔로 아티스트로도 승승장구 행보를 이어가고 있으며, 지난 5월부터 아시아 투어 팬미팅 '리부트(REBOOT)'를 통해 팬들과 만나고 있다. '24/7' 발매 1시간 전인 이날 오후... ",http://www.topstarnews.net/news/articleView.html?idxno=15527593,http://www.topstarnews.net/news/articleView.html?idxno=15527593
230,2024-08-05 17:49:00,"<b>인피니트</b> 김성규, 단독 콘서트 성료…亞 투어 이어간다","정서현 인턴 기자 = 그룹 '<b>인피니트</b>' 멤버 겸 솔로가수 김성규가 팬들과 소통했다. 5일 소속사... 1월1일 새해 포문을 연 리메이크곡 '필링(Feeling)', <b>인피니트</b>의 일본곡 '토키(Toki)' 솔로 버전, '안개', '꼭', '클로저... ",https://www.newsis.com/view/NISX20240805_0002838843,https://m.entertain.naver.com/article/003/0012711029
231,2024-08-05 17:08:00,"김성규, ‘명품 보컬리스트’ 진가 재입증…단콘 ‘[LV] 3’ 성료","또 1월 1일 새해 포문을 연 리메이크곡 ’필링(Feeling)‘, <b>인피니트</b>의 일본곡 ’토키(Toki)‘ 솔로 버전, ’... 김성규는 지난달 개최한 <b>인피니트</b> 단독 팬미팅 ’무한대집회 Ⅳ‘에서 데뷔 이래 처음으로 공연 도중... ",https://www.mk.co.kr/article/11085250?refer=portal,https://m.entertain.naver.com/article/057/0001833972
232,2024-08-05 17:01:00,"파리올림픽과 함께…8월 첫째 주, 가요계도 뜨겁게 [MD커밍순]","▲ 월요일, <b>인피니트</b> 엘의 성장과 엑스디너리 히어로즈의 감성 그룹 <b>인피니트</b> 겸 가수 엘은 짙은 음악색과 성장을 입증할 첫 번째 EP 앨범 '24/7'을 선보인다. '24/7'에는 일주일과 24시간을 소재로 엘의 음악적 진보와... ",https://mydaily.co.kr/page/view/2024080515062435981,https://m.entertain.naver.com/article/117/0003858516
233,2024-08-05 16:21:00,"<b>인피니트</b> 엘, 첫 EP ‘24/7’ 발표…3년 6개월 만에 솔로 복귀",배우 김명수가 그룹 <b>인피니트</b> 엘로 돌아온다. 엘은 5일 오후 6시 각종 음원 사이트를 통해 첫 번째 EP 앨범 ‘24/7’을 발매한다. ‘24/7’에는 시간의 흐름을 따라 그에 어울리는 다양한 선율이 담겼다. 일주일과... ,https://www.munhwa.com/news/view.html?no=2024080501039912069014,https://m.entertain.naver.com/article/021/0002652586
234,2024-08-05 16:15:00,"<b>인피니트</b> 엘, 3년 6개월만 솔로 귀환…첫 EP 발매",그룹 <b>인피니트</b> 엘이 짙은 음악색과 성장을 입증한다. 엘은 5일 오후 6시 각종 음원 사이트를 통해 첫 번째 EP... 그가 지난해 <b>인피니트</b> 완전체로 귀환해 ‘K팝 레전드’의 진가를 널리 떨친 것에 이어 솔로 아티스트로도... ,https://www.mk.co.kr/article/11085320,https://m.entertain.naver.com/article/009/0005345616
235,2024-08-05 16:02:00,"<b>인피니트</b> 엘, 데뷔 첫 EP 앨범 발매",사진제공: 루크미디어 <b>인피니트</b> 엘(김명수)이 짙은 음악색과 성장을 입증할 신보로 돌아온다. 엘은 5일... 그가 지난해 <b>인피니트</b> 완전체로 귀환해 'K팝 레전드'의 진가를 널리 떨친 것에 이어 솔로 아티스트로도... ,https://www.gukjenews.com/news/articleView.html?idxno=3059997,https://www.gukjenews.com/news/articleView.html?idxno=3059997
236,2024-08-05 15:47:00,"<b>인피니트</b> 엘, 3년 6개월만 솔로 컴백…오늘(5일) ‘24/7’ 발표",지난해 <b>인피니트</b> 완전체로 귀환해 'K팝 레전드'의 진가를 널리 떨친 것에 이어 솔로 아티스트로도 승승장구 행보를 이어가고 있는 만큼 '24/7'을 통해 새롭게 선보일 음악과 무대에 글로벌 팬들의 뜨거운 관심이... ,https://www.newsen.com/news_view.php?uid=202408051542100410,https://m.entertain.naver.com/article/609/0000882653
237,2024-08-05 15:46:00,"<b>인피니트</b> 엘(김명수), 5일 데뷔 첫 EP 앨범 발매…‘업그레이드 보컬+독보적 ...","그가 지난해 <b>인피니트</b> 완전체로 귀환해 'K팝 레전드'의 진가를 널리 떨친 것에 이어 솔로 아티스트로도 승승장구 행보를 이어가고 있는 만큼, '24/7'을 통해 새롭게 선보일 음악과 무대에 글로벌 팬들의 뜨거운 관심이... ",http://www.globalepic.co.kr/view.php?ud=202408050914206915d3244b4fed_29,http://www.globalepic.co.kr/view.php?ud=202408050914206915d3244b4fed_29
238,2024-08-05 15:31:00,"11년 연속 청약경쟁률 1위, 85㎡ 초과 대형 평형 희소성 더 커진다","우선 전용면적 59㎡~180㎡P타입의 경우 삼성전자의 최신 풀가전(프리미엄 라인에서도 최고급 제품인 ‘비스포크 AI 무풍시스템 에어컨 <b>인피니트</b> 라인이 4대 이상, 비스포크 냉장고(냉장/냉동/김치), 인덕션, 오브 및... ",https://news.heraldcorp.com/view.php?ud=20240805050495,https://n.news.naver.com/mnews/article/016/0002345608?sid=101
239,2024-08-05 15:16:00,"<b>인피니트</b> 김성규, 단독 콘서트 'LV 3' 화려한 포문…亞 투어 이어간다","또 1월 1일 새해 포문을 연 리메이크곡 '필링(Feeling)', <b>인피니트</b>의 일본곡 '토키(Toki)' 솔로 버전, '안개... 김성규는 지난달 개최한 <b>인피니트</b> 단독 팬미팅 '무한대집회 Ⅳ'에서 데뷔 이래 처음으로 공연 도중 눈물을... ",https://www.spotvnews.co.kr/news/articleView.html?idxno=696327,https://m.entertain.naver.com/article/477/0000505713
240,2024-08-05 15:14:00,"<b>인피니트</b> 김성규, 단독 콘서트 '[LV] 3' 성료...亞 투어 이어간다","또 1월 1일 새해 포문을 연 리메이크곡 '필링(Feeling)', <b>인피니트</b>의 일본곡 '토키(Toki)' 솔로 버전, '안개... 김성규는 지난달 개최한 <b>인피니트</b> 단독 팬미팅 '무한대집회 Ⅳ'에서 데뷔 이래 처음으로 공연 도중 눈물을... ",https://www.gukjenews.com/news/articleView.html?idxno=3059953,https://www.gukjenews.com/news/articleView.html?idxno=3059953
241,2024-08-05 15:08:00,"김성규, 단독 콘서트 성황리 마무리…'특별 시간' 완성","또 1월 1일 새해 포문을 연 리메이크곡 '필링(Feeling)', <b>인피니트</b>의 일본곡 '토키(Toki)' 솔로 버전, '안개... 김성규는 지난달 개최한 <b>인피니트</b> 단독 팬미팅 '무한대집회 Ⅳ'에서 데뷔 이래 처음으로 공연 도중 눈물을... ",https://www.joongdo.co.kr/web/view.php?key=20240805001147288,https://www.joongdo.co.kr/web/view.php?key=20240805001147288
242,2024-08-05 14:10:00,"<b>인피니트</b> 엘, 데뷔 첫 EP 발매…'특별 감성' 선언","그가 지난해 <b>인피니트</b> 완전체로 귀환해 'K팝 레전드'의 진가를 널리 떨친 것에 이어 솔로 아티스트로도 승승장구 행보를 이어가고 있는 만큼, '24/7'을 통해 새롭게 선보일 음악과 무대에 글로벌 팬들의 뜨거운 관심이... ",http://www.fnnews.com/news/202408051409159165,https://m.entertain.naver.com/article/014/0005223351
243,2024-08-05 14:09:00,"<b>인피니트</b> 김성규, 단독 콘서트 '[LV] 3' 성황리 마무리…&quot;귀한 걸음 감사&quot;","또 1월 1일 새해 포문을 연 리메이크곡 '필링(Feeling)', <b>인피니트</b>의 일본곡 '토키(Toki)' 솔로 버전, '안개... 김성규는 지난달 개최한 <b>인피니트</b> 단독 팬미팅 '무한대집회 Ⅳ'에서 데뷔 이래 처음으로 공연 도중 눈물을... ",http://www.fnnews.com/news/202408051407457629,https://m.entertain.naver.com/article/014/0005223348
244,2024-08-05 14:00:00,"엘, 첫 솔로 EP '24/7' 발매…'존재의 소중함' 그린다","그가 지난해 <b>인피니트</b> 완전체로 귀환해 'K팝 레전드'의 진가를 널리 떨친 것에 이어 솔로 아티스트로도 승승장구 행보를 이어가고 있는 만큼, '24/7'을 통해 새롭게 선보일 음악과 무대에 글로벌 팬들의 뜨거운 관심이... ",http://www.rpm9.com/news/article.html?id=20240805090012,http://www.rpm9.com/news/article.html?id=20240805090012
245,2024-08-05 13:58:00,"<b>인피니트</b> 김성규, 단콘 '[LV] 3'서 진가 재입증…눈·귀호강 웰메이드 공연","1월 1일 새해 포문을 연 리메이크곡 '필링(Feeling)', <b>인피니트</b>의 일본곡 '토키(Toki)' 솔로 버전, '안개', '꼭... 김성규는 지난달 개최한 <b>인피니트</b> 단독 팬미팅 '무한대집회 Ⅳ'에서 데뷔 이래 처음으로 공연 도중... ",https://tenasia.hankyung.com/article/2024080523534,https://m.entertain.naver.com/article/312/0000673928
246,2024-08-05 13:58:00,"<b>인피니트</b> 엘, '고막 힐링' 예고…첫 EP '24/7' 발매","그가 지난해 <b>인피니트</b> 완전체로 귀환해 'K팝 레전드'의 진가를 널리 떨친 것에 이어 솔로 아티스트로도 승승장구 행보를 이어가고 있는 만큼, '24/7'을 통해 새롭게 선보일 음악과 무대에 글로벌 팬들의 뜨거운 관심이... ",http://www.metroseoul.co.kr/article/20240805500370,http://www.metroseoul.co.kr/article/20240805500370
247,2024-08-05 13:48:00,<b>인피니트</b> 엘의 빛나는 '고막 힐링'…첫 EP '24/7' 발매,"그가 지난해 <b>인피니트</b> 완전체로 귀환해 'K팝 레전드'의 진가를 널리 떨친 것에 이어 솔로 아티스트로도 승승장구 행보를 이어가고 있는 만큼, '24/7'을 통해 새롭게 선보일 음악과 무대에 글로벌 팬들의 뜨거운 관심이... ",https://www.etnews.com/20240805000212,https://m.entertain.naver.com/article/030/0003229123
248,2024-08-05 13:45:00,"김성규, '[LV] 3' 성황리 마무리…'명품 보컬리스트' 진가 입증","또 1월 1일 새해 포문을 연 리메이크곡 '필링(Feeling)', <b>인피니트</b>의 일본곡 '토키(Toki)' 솔로 버전, '안개... 김성규는 지난달 개최한 <b>인피니트</b> 단독 팬미팅 '무한대집회 Ⅳ'에서 데뷔 이래 처음으로 공연 도중 눈물을... ",https://www.etnews.com/20240805000204,https://m.entertain.naver.com/article/030/0003229115
249,2024-08-05 13:16:00,"김성규, 단독 콘서트 화려한 포문...말레이시아·대만·태국·홍콩서 亞 투어...","또 1월 1일 새해 포문을 연 리메이크곡 '필링(Feeling)', <b>인피니트</b>의 일본곡 '토키(Toki)' 솔로 버전, '안개... 김성규는 지난달 개최한 <b>인피니트</b> 단독 팬미팅 '무한대집회 Ⅳ'에서 데뷔 이래 처음으로 공연 도중 눈물을... ",https://www.ekn.kr/web/view.php?key=20240805022378384,https://www.ekn.kr/web/view.php?key=20240805022378384
250,2024-08-05 13:09:00,"“위대한 변화의 중심, 강동 첫 하이엔드 아파트” ‘그란츠 리버파크’ 견본...","우선 전용면적 59㎡~180㎡P타입의 경우 삼성전자의 최신 풀가전(프리미엄 라인에서도 최고급 제품인 ‘비스포크 AI 무풍시스템 에어컨 <b>인피니트</b>라인이 4대 이상, 비스포크 냉장고(냉장/냉동/김치), 인덕션, 오븐 및 삼성... ",https://www.sedaily.com/NewsView/2DCWD43JKU,https://n.news.naver.com/mnews/article/011/0004376101?sid=101
251,2024-08-05 12:58:00,"<b>인피니트</b> 엘(김명수), 오늘(5일) 데뷔 첫 EP 앨범 발매","그가 지난해 <b>인피니트</b> 완전체로 귀환해 'K팝 레전드'의 진가를 널리 떨친 것에 이어 솔로 아티스트로도 승승장구 행보를 이어가고 있는 만큼, '24/7'을 통해 새롭게 선보일 음악과 무대에 글로벌 팬들의 뜨거운 관심이... ",http://www.newsinside.kr/news/articleView.html?idxno=2445653,http://www.newsinside.kr/news/articleView.html?idxno=2445653
252,2024-08-05 12:52:00,"김성규, 서울을 달궜다…단독 콘서트 '[LV] 3' 성료","또 1월 1일 새해 포문을 연 리메이크곡 '필링(Feeling)', <b>인피니트</b>의 일본곡 '토키(Toki)' 솔로 버전, '안개... 김성규는 지난달 개최한 <b>인피니트</b> 단독 팬미팅 '무한대집회 Ⅳ'에서 데뷔 이래 처음으로 공연 도중 눈물을... ",https://www.viva100.com/main/view.php?key=20240805001149597,https://www.viva100.com/main/view.php?key=20240805001149597
253,2024-08-05 11:45:00,"<b>인피니트</b> 엘, 시간과 관계 노래한다…솔로 첫 EP '24/7' 발매","그가 지난해 <b>인피니트</b> 완전체로 귀환해 'K팝 레전드'의 진가를 널리 떨친 것에 이어 솔로 아티스트로도 승승장구 행보를 이어가고 있는 만큼, '24/7'을 통해 새롭게 선보일 음악과 무대에 글로벌 팬들의 뜨거운 관심이... ",https://www.spotvnews.co.kr/news/articleView.html?idxno=696291,https://m.entertain.naver.com/article/477/0000505683
254,2024-08-05 11:30:00,"<b>인피니트</b> 엘, 새로운 감성 품은 첫 EP '24/7' 예고","그가 지난해 <b>인피니트</b> 완전체로 귀환해 'K팝 레전드'의 진가를 널리 떨친 것에 이어 솔로 아티스트로도 승승장구 행보를 이어가고 있는 만큼, '24/7'을 통해 새롭게 선보일 음악과 무대에 글로벌 팬들의 뜨거운 관심이... ",https://www.apnews.kr/news/articleView.html?idxno=3022841,https://www.apnews.kr/news/articleView.html?idxno=3022841
255,2024-08-05 11:28:00,"<b>인피니트</b> 김성규, 단독 콘서트 성료…'명품 보컬' 입증","뮤지컬 '킹키부츠'의 주인공 찰리 역으로 관객들과 만난다. 2010년 <b>인피니트</b>로 데뷔한 김성규는 2012년에는 솔로 가수로 데뷔했으며, 현재 예능과 뮤지컬 등 다양한 분야에서 인정 받고 있다.[톱스타뉴스=]",http://www.topstarnews.net/news/articleView.html?idxno=15527440,http://www.topstarnews.net/news/articleView.html?idxno=15527440
256,2024-08-05 11:19:00,"<b>인피니트</b> 엘, 오늘(5일) 데뷔 첫 EP 앨범 발매..고막 힐링 예고(공식)","그가 지난해 <b>인피니트</b> 완전체로 귀환해 'K팝 레전드'의 진가를 널리 떨친 것에 이어 솔로 아티스트로도 승승장구 행보를 이어가고 있는 만큼, '24/7'을 통해 새롭게 선보일 음악과 무대에 글로벌 팬들의 뜨거운 관심이... ",http://biz.heraldcorp.com/view.php?ud=202408051117246898074_1,https://m.entertain.naver.com/article/112/0003712776
